date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather
04-01-2025 09:00,16.7,85.5,9.2,142,1031.2,16.1,37.8,rainy,sunny
04-01-2025 10:00,15.4,41.9,8.7,182,995.3,8.5,1.5,sunny,clear
04-01-2025 11:00,30.6,68.4,13.3,42,1019.3,8.9,39.5,cloudy,cloudy
04-01-2025 12:00,34.7,68.7,10,209,1030.5,2.3,6.2,foggy,rainy
04-01-2025 13:00,23.9,39.6,12.5,47,1042.7,16.9,79.9,clear,snowy
04-01-2025 14:00,17,44.3,1.5,311,1021.3,0.1,92.9,cloudy,sunny
04-01-2025 15:00,20,57.7,10.4,219,1019.9,2.9,29.6,foggy,rainy
04-01-2025 16:00,14.3,41.3,4.3,195,1043.9,10.7,65.1,sunny,snowy
04-01-2025 17:00,29,65.1,4.5,171,1000.6,3.8,8.9,snowy,foggy
04-01-2025 18:00,29.3,59.1,11.1,236,994.3,12.7,36.4,clear,foggy
04-01-2025 19:00,31.9,61.2,12.1,174,1041.1,0.1,57.6,foggy,foggy
04-01-2025 20:00,10.7,38.1,6.2,31,985.2,2,10.4,foggy,sunny
04-01-2025 21:00,24,61,12.1,223,993.3,15.3,37.7,cloudy,foggy
04-01-2025 22:00,15.4,33,7.2,53,1008.8,11.5,95.5,sunny,clear
04-01-2025 23:00,18.5,82.9,13,185,1005.3,0.4,16.6,sunny,sunny
05-01-2025 00:00,29.6,50.6,1.3,233,1029.4,4.1,62,snowy,rainy
05-01-2025 01:00,14.8,81.4,2.2,316,986.4,4.8,83.3,sunny,cloudy
05-01-2025 02:00,26,72.1,11.9,230,1013.4,17,77.1,clear,clear
05-01-2025 03:00,26.4,76,9.7,109,1036.6,11.7,77.1,clear,sunny
05-01-2025 04:00,33.9,48.9,8.8,99,1027.8,10.8,5.9,snowy,sunny
05-01-2025 05:00,29.4,43.7,9.6,199,1024.2,1.7,97.4,rainy,clear
05-01-2025 06:00,30.1,54.4,14,210,996.8,13.1,72.7,cloudy,foggy
05-01-2025 07:00,23.3,31.5,10.2,220,1007.6,3.1,95.4,foggy,sunny
05-01-2025 08:00,14.7,85.1,10.1,324,992.7,10.4,97.9,cloudy,clear
05-01-2025 09:00,20.6,53.2,11.6,149,1015.6,11.9,35.7,snowy,cloudy
05-01-2025 10:00,23.7,89.3,13.1,162,1020.9,16.8,54.3,foggy,rainy
05-01-2025 11:00,27,75.7,4.7,142,1024.2,16.1,72.9,rainy,foggy
05-01-2025 12:00,25.2,34.8,9.6,257,1041.3,3.8,84.9,sunny,foggy
05-01-2025 13:00,19.8,69.6,9.2,244,984.3,18.3,97.1,snowy,cloudy
05-01-2025 14:00,16.6,46.3,2.9,149,1007.2,0.1,97.4,cloudy,clear
05-01-2025 15:00,14.2,44.6,8.3,111,1021.4,6.6,32.8,foggy,cloudy
05-01-2025 16:00,27.3,45.4,2,98,1019.9,1.3,68,clear,snowy
05-01-2025 17:00,26.1,85,3.6,102,981.5,14.4,14.7,foggy,rainy
05-01-2025 18:00,27.2,60,13.8,210,993.3,10,81.1,foggy,rainy
05-01-2025 19:00,19.3,70.2,2.7,11,1039.2,3.5,16,snowy,cloudy
05-01-2025 20:00,16.6,46.9,9.1,225,1016.1,1.7,89.1,rainy,sunny
05-01-2025 21:00,29,61.4,5.5,300,1008.9,4.5,97.9,foggy,sunny
05-01-2025 22:00,29.3,51,8.8,147,1043,18.4,8.6,sunny,rainy
05-01-2025 23:00,21.4,49.3,4.3,178,985.2,13.6,51.2,foggy,rainy
06-01-2025 00:00,25.3,44.8,7.2,6,1044.6,4.8,26.5,rainy,sunny
06-01-2025 01:00,19.3,54.5,13.1,151,981.9,17.9,47,rainy,clear
06-01-2025 02:00,27.5,69.6,6.3,322,1019.4,2.7,29.4,sunny,foggy
06-01-2025 03:00,30.9,43.3,5.9,69,1018.9,13.8,6.6,foggy,foggy
06-01-2025 04:00,27.2,87.9,7.2,352,1024.7,8.5,39.4,clear,foggy
06-01-2025 05:00,22.8,37.5,2.4,52,982.1,5.4,20.5,clear,cloudy
06-01-2025 06:00,21.5,58.8,6.4,161,1017.1,5.2,54.9,clear,cloudy
06-01-2025 07:00,26.1,35.1,1.1,92,988,10,68.1,snowy,foggy
06-01-2025 08:00,27,31.4,8,150,990.9,18.6,40.5,snowy,snowy
06-01-2025 09:00,24,85.4,12.9,57,995.1,14.8,20.4,clear,snowy
06-01-2025 10:00,25.6,78.6,8.7,195,1022.9,13.2,19.2,clear,clear
06-01-2025 11:00,12.4,71.6,9.5,324,1007.3,17.5,0.2,clear,cloudy
06-01-2025 12:00,33.8,81.9,1.4,207,986,11.4,70.2,rainy,foggy
06-01-2025 13:00,29.8,78.2,13,302,1000.2,3.8,25.3,cloudy,snowy
06-01-2025 14:00,19.3,68.8,6.4,298,985.4,19.5,97.1,snowy,foggy
06-01-2025 15:00,24.1,80.8,14.6,61,1026.5,10.7,74.7,snowy,rainy
06-01-2025 16:00,11.2,53.4,2.7,194,1019,6.3,29.5,snowy,snowy
06-01-2025 17:00,11,63.2,14.2,54,1008.5,15.6,15.9,cloudy,foggy
06-01-2025 18:00,16.3,76.6,9.9,48,1044.9,9.3,62.4,foggy,cloudy
06-01-2025 19:00,27.2,35.1,1.7,105,1016.3,0.2,86.5,snowy,cloudy
06-01-2025 20:00,31.3,81.5,14.6,77,1042.1,6.4,58.4,foggy,rainy
06-01-2025 21:00,24,39.4,1.2,283,1020.5,9.1,1.1,rainy,rainy
06-01-2025 22:00,23.3,81.9,11.2,56,1006.4,7.5,78.6,clear,clear
06-01-2025 23:00,20.1,48.7,13.5,168,1017.7,11,96.4,clear,foggy
07-01-2025 00:00,14,49.6,3.5,206,990.6,3.7,4.7,rainy,snowy
07-01-2025 01:00,13,34.4,5.8,259,1027.2,11.4,80.9,clear,snowy
07-01-2025 02:00,29,83.2,8.9,275,1048.7,19.7,71.9,rainy,sunny
07-01-2025 03:00,33.2,40.5,10.5,344,997.3,15.1,39.7,clear,sunny
07-01-2025 04:00,21.5,67.8,13.2,162,1002.6,13.7,63.4,rainy,snowy
07-01-2025 05:00,26.5,68.6,11.7,243,1008.4,4,15.9,rainy,clear
07-01-2025 06:00,32.9,46.9,6.1,249,1013.8,11.6,72,clear,foggy
07-01-2025 07:00,12.3,89.1,12.5,308,1030.3,16.4,58.1,foggy,rainy
07-01-2025 08:00,29.3,33.8,14.5,38,989.6,4.8,8.7,snowy,clear
07-01-2025 09:00,25.4,66.5,4.2,308,1001.2,1.7,86.8,snowy,rainy
07-01-2025 10:00,25,58.8,2,120,1017.7,13.2,12.8,cloudy,clear
07-01-2025 11:00,17.3,44.7,7,85,1021.3,13.5,43.8,sunny,clear
07-01-2025 12:00,27.1,39.8,13.3,98,1017.6,16.1,13.1,sunny,snowy
07-01-2025 13:00,29.9,74.2,3.1,245,1010.5,12.6,64.6,cloudy,clear
07-01-2025 14:00,12.8,85,13.4,347,1029.8,17,73.8,clear,snowy
07-01-2025 15:00,23.3,36.5,14.9,207,994.3,5.3,94.7,snowy,sunny
07-01-2025 16:00,12.5,41.6,1.8,112,999.8,0.7,25.3,sunny,snowy
07-01-2025 17:00,31.8,89.2,7.9,82,1011.1,14.7,36.6,cloudy,snowy
07-01-2025 18:00,22.7,30.9,5.6,64,1028.7,7.7,38.7,snowy,cloudy
07-01-2025 19:00,30.2,60.5,6.5,0,985.8,4.2,9.7,rainy,sunny
07-01-2025 20:00,19.2,61,7.3,173,988.1,1,80.8,foggy,snowy
07-01-2025 21:00,13.1,45.8,11.4,249,1034.8,15.1,8.3,rainy,sunny
07-01-2025 22:00,11,69.8,9.3,225,998.3,16.5,33.9,cloudy,foggy
07-01-2025 23:00,17,86.7,14.5,283,1047.4,7.8,19,cloudy,foggy
08-01-2025 00:00,16.1,57,5.7,83,1047.3,17.7,66.4,clear,clear
08-01-2025 01:00,24,75,8.6,238,1028,8.3,90.6,foggy,rainy
08-01-2025 02:00,10.5,68.8,12.4,27,1030.2,19,74.6,sunny,foggy
08-01-2025 03:00,23,58.4,6.2,286,1025.6,19.7,77.5,foggy,sunny
08-01-2025 04:00,19.8,33,7.5,327,992.4,16.4,7.9,snowy,rainy
08-01-2025 05:00,24.4,74.5,10.6,303,1015,5.1,73.9,clear,snowy
08-01-2025 06:00,27.6,51.8,13.1,281,1035.5,7.3,6.3,foggy,rainy
08-01-2025 07:00,25.9,43.5,6.8,182,1034.2,10.7,48.4,cloudy,snowy
08-01-2025 08:00,34.6,86.9,8.4,344,1042.9,6.6,69.2,rainy,cloudy
08-01-2025 09:00,13.5,76.4,14.7,134,1043.1,16.4,25.5,rainy,sunny
08-01-2025 10:00,20.7,87.7,1.6,360,998.3,18.6,68.3,sunny,clear
08-01-2025 11:00,20.6,45.4,7.3,56,1030.5,19.7,88.1,foggy,rainy
08-01-2025 12:00,20.4,80.1,9.9,114,1025.6,6.7,87.8,rainy,rainy
08-01-2025 13:00,26.6,66.5,1.1,185,1042,5.4,19.2,cloudy,sunny
08-01-2025 14:00,22.2,88.9,9.4,0,992.8,3.2,27.5,snowy,rainy
08-01-2025 15:00,22.9,86.8,1.8,337,1031.8,0.9,66.6,cloudy,clear
08-01-2025 16:00,20.8,88.4,13,28,1009.6,3.5,84.1,foggy,cloudy
08-01-2025 17:00,34.8,87.1,12.3,231,1007.6,5.7,45.5,sunny,clear
08-01-2025 18:00,33.2,30.5,1.5,149,982.5,7.8,92.2,cloudy,foggy
08-01-2025 19:00,17.7,74.5,1.7,189,1047.3,2.2,57.5,cloudy,clear
08-01-2025 20:00,12.8,46.3,11.6,269,1027.3,16.4,26.2,rainy,foggy
08-01-2025 21:00,31,72.3,6.2,247,1021.3,12.4,2,sunny,rainy
08-01-2025 22:00,34.9,88.8,9.1,326,997.6,11.3,80.7,snowy,cloudy
08-01-2025 23:00,17.3,32.4,4.8,194,1026.1,10.9,9.3,sunny,snowy
09-01-2025 00:00,18.9,64,3.4,254,1046.2,5.8,7.8,clear,cloudy
09-01-2025 01:00,33.5,74.1,5.1,78,991.4,18.8,77.7,foggy,foggy
09-01-2025 02:00,27.8,45.2,4.5,97,1048.9,4.6,3.2,foggy,cloudy
09-01-2025 03:00,17.4,43.5,7.3,149,1009.9,13.4,84.3,cloudy,sunny
09-01-2025 04:00,24.5,33.6,11.5,273,1048.5,5.1,59.9,rainy,rainy
09-01-2025 05:00,33.6,35.6,8.8,301,1024.4,19.8,63.7,rainy,clear
09-01-2025 06:00,30.3,69.4,9.5,337,1002.7,18.2,93.8,foggy,foggy
09-01-2025 07:00,28.5,60.3,7.6,122,1006.2,5.3,86.7,sunny,foggy
09-01-2025 08:00,28.4,31.8,5.5,97,1000.3,19.7,7.6,clear,foggy
09-01-2025 09:00,14.5,88.2,3,163,1003.4,12.5,85.3,clear,rainy
09-01-2025 10:00,30.6,69.4,6,45,1025.3,14.6,66.7,snowy,cloudy
09-01-2025 11:00,16.9,60.9,10.3,358,981.2,5.7,31.7,cloudy,foggy
09-01-2025 12:00,33.3,46.4,11.3,238,1047.7,4.3,85.3,foggy,snowy
09-01-2025 13:00,19.1,69.5,7.6,229,1033.8,17.2,2.3,sunny,foggy
09-01-2025 14:00,31.4,51.9,10,292,1045.9,5.5,83.8,clear,cloudy
09-01-2025 15:00,16.7,72.1,3.9,243,1030.2,18.4,62,clear,cloudy
09-01-2025 16:00,22.9,71,13,17,1013.7,7.3,26.1,rainy,snowy
09-01-2025 17:00,12.7,35.6,13.1,170,993.3,0.2,0.6,snowy,clear
09-01-2025 18:00,26.5,84.6,5.5,359,1016.1,11.8,52.1,foggy,foggy
09-01-2025 19:00,30.9,59.2,8.7,156,1029.8,7.1,42.2,snowy,cloudy
09-01-2025 20:00,28,53.6,9.5,203,1039.8,19.5,86.3,clear,snowy
09-01-2025 21:00,23.1,87.3,7.6,145,1002.7,7.7,78.8,snowy,snowy
09-01-2025 22:00,11.1,56.3,13.8,142,1015.7,6.3,59,clear,rainy
09-01-2025 23:00,33.3,73.3,11.4,186,1023.4,11.3,15.1,sunny,cloudy
10-01-2025 00:00,27.6,69.3,10.4,121,1021.2,14.6,72.6,rainy,sunny
10-01-2025 01:00,28.6,39.9,8.3,349,983.7,19.3,59.4,sunny,cloudy
10-01-2025 02:00,29.9,89.5,2.2,99,1013.8,1.4,2.3,cloudy,cloudy
10-01-2025 03:00,28.7,57.8,2.5,283,1036.6,8.4,76.2,foggy,rainy
10-01-2025 04:00,21,53.7,5.2,14,1036.2,13.3,83.2,cloudy,sunny
10-01-2025 05:00,28.3,85.2,4,42,1015.5,0.1,77.4,snowy,snowy
10-01-2025 06:00,25.6,61.8,14.3,288,1046.7,9.8,17.6,clear,snowy
10-01-2025 07:00,31.4,72.3,6.7,186,1037.8,16.1,50.3,cloudy,clear
10-01-2025 08:00,30.1,80.8,13.3,7,1031.6,1,52.7,rainy,snowy
10-01-2025 09:00,11,44.1,12.5,111,1016.1,6.8,93.4,sunny,sunny
10-01-2025 10:00,19.5,40.2,12.4,32,1021.3,8,92.6,snowy,cloudy
10-01-2025 11:00,10.9,34.1,4,89,995.6,14.3,6.2,snowy,rainy
10-01-2025 12:00,12.6,83.8,7.3,148,1017.3,5.9,99.9,cloudy,sunny
10-01-2025 13:00,25,42,5.5,211,1016.8,4.9,78.7,snowy,sunny
10-01-2025 14:00,31.8,48.5,14.6,115,994.2,2.3,37.6,foggy,sunny
10-01-2025 15:00,13,47.1,13.3,172,1046.6,19.9,74.3,cloudy,clear
10-01-2025 16:00,21.3,48.3,4.5,19,997.1,9.4,37.7,cloudy,snowy
10-01-2025 17:00,32.8,70.1,5.4,131,987.3,1,93.6,sunny,rainy
10-01-2025 18:00,30.4,87.2,8.4,291,1012.7,1.5,37.8,rainy,foggy
10-01-2025 19:00,23,49.8,4.9,353,1028,2.6,76.6,snowy,snowy
10-01-2025 20:00,29.3,54.5,12.5,236,993.7,4.2,15.5,rainy,rainy
10-01-2025 21:00,23.1,76.3,12.5,76,992.8,14.8,85.2,snowy,cloudy
10-01-2025 22:00,14,55.9,11.1,222,998.3,11.2,62,cloudy,sunny
10-01-2025 23:00,13.1,85.6,10.7,125,1001.2,15.5,80.8,snowy,sunny
11-01-2025 00:00,14.7,60.2,8.7,38,997.2,0.4,41.8,rainy,foggy
11-01-2025 01:00,18.8,50.9,5.9,326,1012.9,5.3,34.6,cloudy,clear
11-01-2025 02:00,33.3,88.3,12.7,208,981.3,8.1,53.3,sunny,clear
11-01-2025 03:00,30,55.5,13,105,986.1,8.6,38.8,snowy,cloudy
11-01-2025 04:00,20.8,43.9,1.7,139,1031.1,1.1,51.4,rainy,rainy
11-01-2025 05:00,22.3,40.7,6.6,248,1008.9,10.2,43.1,sunny,foggy
11-01-2025 06:00,16.6,89.7,1.4,54,1005.2,5.7,19.7,snowy,snowy
11-01-2025 07:00,27.6,75.2,12.8,117,980.7,3.8,97.7,sunny,cloudy
11-01-2025 08:00,30.1,54.5,3.5,349,1000.9,13.4,1.6,rainy,sunny
11-01-2025 09:00,16,79.6,10.4,175,1037.5,1.7,92.6,foggy,sunny
11-01-2025 10:00,11,62.8,6,353,1003.8,17.3,82.7,rainy,cloudy
11-01-2025 11:00,25.6,49,12.4,212,1047.5,18,42.1,clear,cloudy
11-01-2025 12:00,24.1,74.6,8.1,264,1007.3,6.5,32.2,snowy,cloudy
11-01-2025 13:00,20.1,74.8,5.5,139,1012.5,19.7,16.5,clear,snowy
11-01-2025 14:00,26.1,60,5.5,324,1036.1,8,13.3,foggy,cloudy
11-01-2025 15:00,23.8,32.7,5.6,338,1048.8,19.2,55.1,rainy,clear
11-01-2025 16:00,16.3,34.6,12,283,1006,19.7,10.5,sunny,clear
11-01-2025 17:00,19.9,77.3,11,272,988.4,16.5,47.6,cloudy,sunny
11-01-2025 18:00,20.7,79.4,5.5,21,1016.6,2.5,81.5,cloudy,cloudy
11-01-2025 19:00,32,70.7,7.9,186,1021.4,11.7,75.7,sunny,sunny
11-01-2025 20:00,34,80.3,2.1,206,1047.2,14.6,13.3,rainy,rainy
11-01-2025 21:00,32.3,73.2,12.6,146,1009,1.5,96.1,foggy,clear
11-01-2025 22:00,28,83.8,4.7,153,986.4,17.9,28.6,sunny,foggy
11-01-2025 23:00,24.6,39,13.4,107,1025.6,17,70.6,rainy,sunny
12-01-2025 00:00,27.2,53.3,9.4,315,981.5,18.7,30,sunny,rainy
12-01-2025 01:00,33.5,57.8,8.9,299,1009.8,10.3,61.7,cloudy,cloudy
12-01-2025 02:00,16.2,47.9,3.3,298,1008.7,6.5,57.2,cloudy,snowy
12-01-2025 03:00,23.4,73.5,2,150,997.8,10.1,17.8,cloudy,sunny
12-01-2025 04:00,27.2,84.7,8.7,174,1047.5,14.6,65.3,rainy,rainy
12-01-2025 05:00,27,54.7,7.6,54,1008.2,8.3,32.6,foggy,foggy
12-01-2025 06:00,16.3,86.5,2.7,266,1042.6,7,61.1,foggy,sunny
12-01-2025 07:00,24.7,61,12.7,310,1016.1,1.5,54.1,foggy,rainy
12-01-2025 08:00,29.9,61.4,6.8,153,1037.4,8.9,84.3,sunny,clear
12-01-2025 09:00,21.9,66,4.6,189,1011.6,7.9,21.4,cloudy,clear
12-01-2025 10:00,29.8,46.1,12,148,1049.4,13.3,15.1,snowy,snowy
12-01-2025 11:00,19,53,13.8,7,1024.8,8.8,85.5,sunny,sunny
12-01-2025 12:00,33.5,63.2,5.3,147,990.9,0.1,44.5,rainy,sunny
12-01-2025 13:00,23.3,86.5,11.9,172,980.5,9.7,78.2,cloudy,rainy
12-01-2025 14:00,24.9,68.6,10.1,80,1045,15.5,96,foggy,sunny
12-01-2025 15:00,10.8,50,14.9,78,1028.1,18.9,54.4,rainy,sunny
12-01-2025 16:00,14.3,30.6,3.9,320,987.4,3.9,30.1,sunny,snowy
12-01-2025 17:00,25.8,88.9,14.4,59,1032,8.5,79.4,foggy,rainy
12-01-2025 18:00,20.5,59.6,5.4,94,995.9,16.9,93.1,clear,cloudy
12-01-2025 19:00,22.7,86.3,6.8,311,1036.6,0.9,24.5,cloudy,rainy
12-01-2025 20:00,11.6,63,6,127,1022.7,7,68.8,foggy,sunny
12-01-2025 21:00,30.9,66.3,4.8,121,988.7,11.8,78.1,clear,rainy
12-01-2025 22:00,29.6,72.7,10.7,286,985,6.9,2.7,foggy,cloudy
12-01-2025 23:00,14.6,49.3,9.2,340,1012.6,9.8,59.2,cloudy,foggy
13-01-2025 00:00,25.9,71.9,5.3,86,1045.6,18.8,63.3,snowy,clear
13-01-2025 01:00,30.5,61.6,2.9,80,1019.5,0.5,63.7,foggy,rainy
13-01-2025 02:00,26,70.3,5.4,21,1033.1,1.6,8.4,foggy,snowy
13-01-2025 03:00,17.8,80.1,6.3,251,1012.9,3.9,2.2,sunny,cloudy
13-01-2025 04:00,26.4,41.1,6.3,189,1006.9,7.7,29.4,clear,foggy
13-01-2025 05:00,15.3,66.8,6,311,1037.6,9.4,35.8,cloudy,clear
13-01-2025 06:00,18,33.1,1.7,85,1012.4,0.7,14.5,foggy,clear
13-01-2025 07:00,16,36.1,7.5,7,989.9,17.7,51,sunny,snowy
13-01-2025 08:00,23.9,70.5,12.7,317,999.2,15.2,22.8,sunny,foggy
13-01-2025 09:00,12.7,34.3,3.5,333,1019.3,5.4,33.8,rainy,snowy
13-01-2025 10:00,33.3,65.7,3,229,1008.2,5.1,29.3,sunny,clear
13-01-2025 11:00,18.3,43.2,7.6,151,1005.6,0.5,77.2,cloudy,sunny
13-01-2025 12:00,15.5,48.2,6.2,277,1026.8,8,87.7,clear,rainy
13-01-2025 13:00,22.4,37.8,8.9,14,1024.5,5.1,29.8,clear,cloudy
13-01-2025 14:00,16.9,44.9,14.3,286,1002,12.4,37.7,clear,cloudy
13-01-2025 15:00,23.4,79.3,11.7,247,1005.2,11,81.5,cloudy,snowy
13-01-2025 16:00,18.7,68.3,10.6,254,1032.6,19.1,75.9,sunny,rainy
13-01-2025 17:00,13.3,87,6.8,342,1044.5,15.9,70.9,cloudy,clear
13-01-2025 18:00,16.6,32.9,5,324,1002.7,1.6,70.8,foggy,cloudy
13-01-2025 19:00,21,77.5,8.6,166,1000.4,14.1,29.7,clear,cloudy
13-01-2025 20:00,10.8,71.9,13.4,80,998.6,2.1,93.7,sunny,snowy
13-01-2025 21:00,29.3,45.7,13.3,295,989.9,6.5,80.9,clear,foggy
13-01-2025 22:00,25.5,73.8,7.2,68,1006.4,11.1,21.2,sunny,cloudy
13-01-2025 23:00,25,73,4.4,182,1016.1,9.9,66.2,sunny,sunny
14-01-2025 00:00,23.7,57.6,4.2,326,1017.6,13.9,15.5,cloudy,snowy
14-01-2025 01:00,24.8,71.3,1.5,63,1028.4,16.2,57.8,cloudy,clear
14-01-2025 02:00,33.4,56.7,12.8,263,983.7,16.6,28.9,rainy,cloudy
14-01-2025 03:00,10.2,50.1,4.7,326,1019.3,1.2,10.5,clear,snowy
14-01-2025 04:00,11.2,58,6,85,997.8,12.8,60.3,sunny,foggy
14-01-2025 05:00,14.8,83.7,12.3,43,996.7,19.2,88.4,cloudy,rainy
14-01-2025 06:00,14.2,53.1,2.7,293,1035.3,15.1,14.1,cloudy,cloudy
14-01-2025 07:00,14.5,54.2,7.5,148,990.7,10.4,89.9,foggy,snowy
14-01-2025 08:00,26.8,66.5,2.7,259,1003,20,12.8,clear,rainy
14-01-2025 09:00,21.5,75.2,7.2,310,1024.6,0.9,74.2,rainy,foggy
14-01-2025 10:00,34.8,74.1,1.7,348,1025,1.8,99,cloudy,sunny
14-01-2025 11:00,15.7,31.2,8.2,58,983.4,15.4,9.4,foggy,cloudy
14-01-2025 12:00,17.8,71.2,12.1,93,985.1,11,21.3,sunny,snowy
14-01-2025 13:00,34.6,57,10.5,322,1025.9,2.5,46.4,foggy,rainy
14-01-2025 14:00,30.8,61.4,8.1,4,1046.7,7.5,73.8,snowy,clear
14-01-2025 15:00,21.7,63.7,12.6,82,1049.9,1.3,89.8,sunny,clear
14-01-2025 16:00,23.9,73.9,4.2,327,1049.1,10.5,72.9,sunny,snowy
14-01-2025 17:00,31.1,79.9,12.6,36,1004.6,2.1,77.1,sunny,rainy
14-01-2025 18:00,22,68.8,4.9,26,996.9,0.1,45.2,clear,clear
14-01-2025 19:00,15.2,63.8,6.1,12,986.9,6.4,35.6,foggy,cloudy
14-01-2025 20:00,30.7,52.4,2.8,64,1002.8,4.7,50.8,rainy,snowy
14-01-2025 21:00,23.4,38.3,2.4,202,999.4,7.2,65,clear,foggy
14-01-2025 22:00,13.8,87.5,14,179,1020.4,7,50.2,rainy,sunny
14-01-2025 23:00,22.6,57.7,3.7,296,1005.8,12.6,79,sunny,cloudy
15-01-2025 00:00,20.3,64,5.7,270,996.2,13.6,15.7,foggy,snowy
15-01-2025 01:00,31.9,75.1,8.4,14,1022.9,2.5,39.6,clear,clear
15-01-2025 02:00,13.2,34.1,5.9,0,1002.6,9.8,6.7,foggy,foggy
15-01-2025 03:00,31.9,81.3,13.2,270,1004.8,17.8,67.1,foggy,cloudy
15-01-2025 04:00,22.8,77.8,13.6,47,1021.9,3,75.7,foggy,sunny
15-01-2025 05:00,20.1,76.5,5.6,181,988.3,19.3,66.7,sunny,rainy
15-01-2025 06:00,14,31.3,2.3,182,1034.2,0.4,95.5,cloudy,foggy
15-01-2025 07:00,27.5,61.6,3.9,327,1047.6,2,93.2,sunny,sunny
15-01-2025 08:00,33.2,33.3,7.6,213,1014.4,3.6,27,cloudy,clear
15-01-2025 09:00,19.4,63.1,5,26,1019.2,9.4,24.3,rainy,sunny
15-01-2025 10:00,16,73.1,7.3,225,1006.9,6,2.5,cloudy,foggy
15-01-2025 11:00,23.9,37.3,11.6,157,1047,8.4,50.3,rainy,clear
15-01-2025 12:00,29.9,71.7,6.9,59,989.3,18.8,86.1,cloudy,snowy
15-01-2025 13:00,10.1,57,3.8,65,1036.9,6.8,15.8,sunny,sunny
15-01-2025 14:00,25.8,78.7,6,173,1025.5,17,59.3,foggy,cloudy
15-01-2025 15:00,24.9,62,11.4,51,1035.4,1.5,72,cloudy,sunny
15-01-2025 16:00,18,50.2,6.9,242,1046.5,16.2,36.8,snowy,snowy
15-01-2025 17:00,21.3,49.9,4.5,336,1014.7,18,70.3,sunny,foggy
15-01-2025 18:00,16.2,83.8,7,290,1000.2,5.7,83.7,foggy,snowy
15-01-2025 19:00,29.7,57.2,7.4,243,1034.6,10.9,1.1,snowy,cloudy
15-01-2025 20:00,25.9,54.3,5.1,120,1039.1,3.7,73.5,foggy,foggy
15-01-2025 21:00,23.3,32.4,14.9,41,1028,1.8,60,sunny,snowy
15-01-2025 22:00,19.8,51.9,11.7,183,1039.4,15.4,84.5,sunny,sunny
15-01-2025 23:00,17.3,81,10.7,44,1031.1,12.6,13.9,cloudy,snowy
16-01-2025 00:00,30.6,75.7,13,51,1047,15,80.7,clear,snowy
16-01-2025 01:00,21.3,43.3,10.3,150,1019.9,8.8,14.1,rainy,rainy
16-01-2025 02:00,22.5,54.8,12.1,28,1006.6,5,58.5,foggy,foggy
16-01-2025 03:00,23,41.8,6.8,56,1027.6,8.5,27.1,clear,cloudy
16-01-2025 04:00,21.2,87.3,8,274,984.8,1.3,24,clear,foggy
16-01-2025 05:00,16.4,65.9,1.7,208,1014.9,5.7,49.9,cloudy,sunny
16-01-2025 06:00,13,75.3,4.9,7,1034.1,6,75.7,foggy,foggy
16-01-2025 07:00,12.5,72.8,6.2,246,991.8,14.3,64.5,clear,snowy
16-01-2025 08:00,28.9,82.4,9.8,194,1008,1.1,98.9,rainy,clear
16-01-2025 09:00,15.6,87,7.5,321,1004.5,4.9,11.9,snowy,snowy
16-01-2025 10:00,11.4,31.9,9.5,338,1003.4,5.5,72.2,cloudy,clear
16-01-2025 11:00,29.9,88.5,11,27,1025.5,11,5.5,sunny,rainy
16-01-2025 12:00,13.9,82.2,1.6,344,1014.8,4.9,35.7,cloudy,rainy
16-01-2025 13:00,25.6,53,4.6,330,1035.8,2.6,34.4,cloudy,clear
16-01-2025 14:00,18.5,80.2,3.4,295,984,5.2,25.6,rainy,snowy
16-01-2025 15:00,13.2,74.2,3.6,234,1011.8,8.4,53.2,sunny,snowy
16-01-2025 16:00,20.4,77.6,8,129,981,10.5,24.4,cloudy,foggy
16-01-2025 17:00,10.4,43.2,11.4,75,995.5,0.7,36.8,rainy,foggy
16-01-2025 18:00,31,68.9,4.8,232,1034.3,6.2,85.9,sunny,rainy
16-01-2025 19:00,22.8,31.6,12.5,229,987.4,15.3,32.4,clear,foggy
16-01-2025 20:00,13.5,80.9,13.5,331,987.4,12,98.6,foggy,foggy
16-01-2025 21:00,15.9,87.1,5.9,350,1008.1,9.1,27.6,clear,foggy
16-01-2025 22:00,21.2,69.7,10.5,309,1034.4,9.1,90.3,foggy,rainy
16-01-2025 23:00,14.7,60.8,2.6,188,1024.7,7.4,43.1,cloudy,foggy
17-01-2025 00:00,16.7,73.5,11.4,1,1034.7,6.8,90.8,clear,clear
17-01-2025 01:00,23.4,49.6,3.3,335,983.5,8,42.7,rainy,cloudy
17-01-2025 02:00,30.8,67.6,10.6,64,1019.5,17.4,77,cloudy,cloudy
17-01-2025 03:00,20,73.1,6.9,51,1011.7,9.4,40,clear,foggy
17-01-2025 04:00,27.9,38.6,14,33,1042.7,13.4,62.1,clear,foggy
17-01-2025 05:00,31.9,38.4,7.5,300,1031.6,16.2,5.1,rainy,foggy
17-01-2025 06:00,15.4,73,1.4,239,1009.7,8.6,59.9,rainy,clear
17-01-2025 07:00,30.2,55.9,7.7,128,1018.8,16.8,31.6,clear,rainy
17-01-2025 08:00,28.9,83.4,12.1,242,1009.7,19.9,99.6,sunny,cloudy
